
2024/08/27 (16:17:02) | ===> btop++ v.1.3.2
2024/08/27 (16:17:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/27 (16:17:02) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/27 (16:17:47) | ===> btop++ v.1.3.2
2024/08/27 (16:17:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/27 (16:17:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/27 (16:19:39) | ===> btop++ v.1.3.2
2024/08/27 (16:19:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/27 (16:19:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/27 (16:20:27) | ===> btop++ v.1.3.2
2024/08/27 (16:20:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/27 (16:20:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/27 (16:21:07) | ===> btop++ v.1.3.2
2024/08/27 (16:21:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/27 (16:21:07) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/27 (16:23:44) | ===> btop++ v.1.3.2
2024/08/27 (16:23:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/27 (16:23:44) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/27 (16:24:35) | ===> btop++ v.1.3.2
2024/08/27 (16:24:35) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/27 (16:24:35) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/27 (16:26:00) | ===> btop++ v.1.3.2
2024/08/27 (16:26:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/27 (16:26:00) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/27 (16:27:32) | ===> btop++ v.1.3.2
2024/08/27 (16:27:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/27 (16:27:32) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/28 (15:59:50) | ===> btop++ v.1.3.2
2024/08/28 (15:59:50) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/28 (15:59:50) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/28 (16:01:11) | ===> btop++ v.1.3.2
2024/08/28 (16:01:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/28 (16:01:11) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/28 (16:29:21) | ===> btop++ v.1.3.2
2024/08/28 (16:29:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/28 (16:29:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/28 (17:08:26) | ===> btop++ v.1.3.2
2024/08/28 (17:08:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/28 (17:08:26) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/28 (17:10:22) | ===> btop++ v.1.3.2
2024/08/28 (17:10:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/28 (17:10:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/28 (17:11:47) | ===> btop++ v.1.3.2
2024/08/28 (17:11:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/28 (17:11:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/28 (17:34:27) | ===> btop++ v.1.3.2
2024/08/28 (17:34:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/28 (17:34:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/28 (17:40:36) | ===> btop++ v.1.3.2
2024/08/28 (17:40:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/28 (17:40:36) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/28 (17:41:54) | ===> btop++ v.1.3.2
2024/08/28 (17:41:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/28 (17:41:54) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/28 (23:41:43) | ===> btop++ v.1.3.2
2024/08/28 (23:41:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/28 (23:41:43) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/29 (11:30:27) | ===> btop++ v.1.3.2
2024/08/29 (11:30:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/29 (11:30:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/29 (11:31:48) | ===> btop++ v.1.3.2
2024/08/29 (11:31:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/29 (11:31:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/29 (11:32:00) | ===> btop++ v.1.3.2
2024/08/29 (11:32:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/29 (11:32:00) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/29 (11:34:10) | ===> btop++ v.1.3.2
2024/08/29 (11:34:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/29 (11:34:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/29 (11:39:21) | ===> btop++ v.1.3.2
2024/08/29 (11:39:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/29 (11:39:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/29 (14:17:03) | ===> btop++ v.1.3.2
2024/08/29 (14:17:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/29 (14:17:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/29 (18:35:00) | ===> btop++ v.1.3.2
2024/08/29 (18:35:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/29 (18:35:00) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/29 (20:59:28) | ===> btop++ v.1.3.2
2024/08/29 (20:59:28) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/29 (20:59:28) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/29 (23:07:32) | ===> btop++ v.1.3.2
2024/08/29 (23:07:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/29 (23:07:32) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/29 (23:07:38) | ===> btop++ v.1.3.2
2024/08/29 (23:07:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/29 (23:07:38) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/31 (12:14:21) | ===> btop++ v.1.3.2
2024/08/31 (12:14:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/31 (12:14:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/31 (12:36:09) | ===> btop++ v.1.3.2
2024/08/31 (12:36:09) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/31 (12:36:09) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/31 (12:38:39) | ===> btop++ v.1.3.2
2024/08/31 (12:38:39) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/31 (12:38:39) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/31 (16:14:34) | ===> btop++ v.1.3.2
2024/08/31 (16:14:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/31 (16:14:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/31 (16:14:58) | ===> btop++ v.1.3.2
2024/08/31 (16:14:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/31 (16:14:58) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/31 (16:34:03) | ===> btop++ v.1.3.2
2024/08/31 (16:34:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/31 (16:34:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/31 (20:48:01) | ===> btop++ v.1.3.2
2024/08/31 (20:48:01) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/31 (20:48:01) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/31 (20:50:26) | ===> btop++ v.1.3.2
2024/08/31 (20:50:26) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/31 (20:50:26) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/08/31 (22:22:30) | ===> btop++ v.1.3.2
2024/08/31 (22:22:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/08/31 (22:22:30) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/01 (20:42:44) | ===> btop++ v.1.3.2
2024/09/01 (20:42:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/01 (20:42:44) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/02 (17:06:27) | ===> btop++ v.1.3.2
2024/09/02 (17:06:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/02 (17:06:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/02 (20:08:54) | ===> btop++ v.1.3.2
2024/09/02 (20:08:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/02 (20:08:54) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/02 (20:09:03) | ===> btop++ v.1.3.2
2024/09/02 (20:09:03) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/02 (20:09:03) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/02 (20:43:05) | ===> btop++ v.1.3.2
2024/09/02 (20:43:05) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/02 (20:43:05) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/02 (21:34:14) | ===> btop++ v.1.3.2
2024/09/02 (21:34:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/02 (21:34:14) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (00:40:10) | ===> btop++ v.1.3.2
2024/09/03 (00:40:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (00:40:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (00:42:51) | ===> btop++ v.1.3.2
2024/09/03 (00:42:51) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (00:42:51) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (01:08:52) | ===> btop++ v.1.3.2
2024/09/03 (01:08:52) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (01:08:52) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (16:48:24) | ===> btop++ v.1.3.2
2024/09/03 (16:48:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (16:48:24) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (16:48:54) | ===> btop++ v.1.3.2
2024/09/03 (16:48:54) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (16:48:54) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (16:49:11) | ===> btop++ v.1.3.2
2024/09/03 (16:49:11) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (16:49:11) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (16:49:40) | ===> btop++ v.1.3.2
2024/09/03 (16:49:40) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (16:49:40) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (16:49:49) | ===> btop++ v.1.3.2
2024/09/03 (16:49:49) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (16:49:49) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (16:57:33) | ===> btop++ v.1.3.2
2024/09/03 (16:57:33) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (16:57:33) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (17:00:59) | ===> btop++ v.1.3.2
2024/09/03 (17:00:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (17:00:59) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (17:22:46) | ===> btop++ v.1.3.2
2024/09/03 (17:22:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (17:22:46) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (17:23:17) | ===> btop++ v.1.3.2
2024/09/03 (17:23:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (17:23:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (17:23:42) | ===> btop++ v.1.3.2
2024/09/03 (17:23:42) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (17:23:42) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (17:23:58) | ===> btop++ v.1.3.2
2024/09/03 (17:23:58) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (17:23:58) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (17:27:53) | ===> btop++ v.1.3.2
2024/09/03 (17:27:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (17:27:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (17:28:38) | ===> btop++ v.1.3.2
2024/09/03 (17:28:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (17:28:38) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (17:32:24) | ===> btop++ v.1.3.2
2024/09/03 (17:32:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (17:32:24) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (17:34:13) | ===> btop++ v.1.3.2
2024/09/03 (17:34:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (17:34:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (17:36:57) | ===> btop++ v.1.3.2
2024/09/03 (17:36:57) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (17:36:57) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (18:03:08) | ===> btop++ v.1.3.2
2024/09/03 (18:03:08) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (18:03:08) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (18:03:46) | ===> btop++ v.1.3.2
2024/09/03 (18:03:46) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (18:03:46) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (18:15:30) | ===> btop++ v.1.3.2
2024/09/03 (18:15:30) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (18:15:30) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (18:18:24) | ===> btop++ v.1.3.2
2024/09/03 (18:18:24) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (18:18:24) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (18:18:43) | ===> btop++ v.1.3.2
2024/09/03 (18:18:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (18:18:43) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (18:19:18) | ===> btop++ v.1.3.2
2024/09/03 (18:19:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (18:19:18) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (19:21:36) | ===> btop++ v.1.3.2
2024/09/03 (19:21:36) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (19:21:36) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (19:22:34) | ===> btop++ v.1.3.2
2024/09/03 (19:22:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (19:22:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (20:03:18) | ===> btop++ v.1.3.2
2024/09/03 (20:03:18) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (20:03:18) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (20:03:38) | ===> btop++ v.1.3.2
2024/09/03 (20:03:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (20:03:38) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (20:05:15) | ===> btop++ v.1.3.2
2024/09/03 (20:05:15) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (20:05:15) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (20:54:41) | ===> btop++ v.1.3.2
2024/09/03 (20:54:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (20:54:41) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (21:40:32) | ===> btop++ v.1.3.2
2024/09/03 (21:40:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (21:40:32) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (21:41:13) | ===> btop++ v.1.3.2
2024/09/03 (21:41:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (21:41:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (21:41:29) | ===> btop++ v.1.3.2
2024/09/03 (21:41:29) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (21:41:29) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (21:54:41) | ===> btop++ v.1.3.2
2024/09/03 (21:54:41) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (21:54:41) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (22:59:53) | ===> btop++ v.1.3.2
2024/09/03 (22:59:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (22:59:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (23:00:22) | ===> btop++ v.1.3.2
2024/09/03 (23:00:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (23:00:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (23:00:38) | ===> btop++ v.1.3.2
2024/09/03 (23:00:38) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (23:00:38) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (23:03:02) | ===> btop++ v.1.3.2
2024/09/03 (23:03:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (23:03:02) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (23:03:14) | ===> btop++ v.1.3.2
2024/09/03 (23:03:14) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (23:03:14) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/03 (23:03:34) | ===> btop++ v.1.3.2
2024/09/03 (23:03:34) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/03 (23:03:34) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/04 (00:32:32) | ===> btop++ v.1.3.2
2024/09/04 (00:32:32) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/04 (00:32:32) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/04 (23:53:59) | ===> btop++ v.1.3.2
2024/09/04 (23:53:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/04 (23:53:59) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/04 (23:54:44) | ===> btop++ v.1.3.2
2024/09/04 (23:54:44) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/04 (23:54:44) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/05 (01:24:56) | ===> btop++ v.1.3.2
2024/09/05 (01:24:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/05 (01:24:56) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/05 (01:25:04) | ===> btop++ v.1.3.2
2024/09/05 (01:25:04) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/05 (01:25:04) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/05 (20:57:53) | ===> btop++ v.1.3.2
2024/09/05 (20:57:53) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/05 (20:57:53) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/05 (23:08:37) | ===> btop++ v.1.3.2
2024/09/05 (23:08:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/05 (23:08:37) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/07 (19:40:47) | ===> btop++ v.1.3.2
2024/09/07 (19:40:47) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/07 (19:40:47) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/07 (23:46:07) | ===> btop++ v.1.3.2
2024/09/07 (23:46:07) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/07 (23:46:07) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/07 (23:52:13) | ===> btop++ v.1.3.2
2024/09/07 (23:52:13) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/07 (23:52:13) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/08 (18:29:23) | ===> btop++ v.1.3.2
2024/09/08 (18:29:23) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/08 (18:29:23) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/08 (18:39:17) | ===> btop++ v.1.3.2
2024/09/08 (18:39:17) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/08 (18:39:17) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/08 (18:41:43) | ===> btop++ v.1.3.2
2024/09/08 (18:41:43) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/08 (18:41:43) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/08 (18:42:02) | ===> btop++ v.1.3.2
2024/09/08 (18:42:02) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/08 (18:42:02) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (16:42:27) | ===> btop++ v.1.3.2
2024/09/09 (16:42:27) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (16:42:27) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (16:45:00) | ===> btop++ v.1.3.2
2024/09/09 (16:45:00) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (16:45:00) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (16:54:37) | ===> btop++ v.1.3.2
2024/09/09 (16:54:37) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (16:54:37) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (17:02:21) | ===> btop++ v.1.3.2
2024/09/09 (17:02:21) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (17:02:21) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (17:02:48) | ===> btop++ v.1.3.2
2024/09/09 (17:02:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (17:02:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (17:15:56) | ===> btop++ v.1.3.2
2024/09/09 (17:15:56) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (17:15:56) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (17:15:59) | ===> btop++ v.1.3.2
2024/09/09 (17:15:59) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (17:15:59) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (19:12:48) | ===> btop++ v.1.3.2
2024/09/09 (19:12:48) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (19:12:48) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (19:14:22) | ===> btop++ v.1.3.2
2024/09/09 (19:14:22) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (19:14:22) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (19:16:10) | ===> btop++ v.1.3.2
2024/09/09 (19:16:10) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (19:16:10) | WARNING: NVML: Failed to get GPU power usage: Not Supported

2024/09/09 (21:23:45) | ===> btop++ v.1.3.2
2024/09/09 (21:23:45) | WARNING: NVML: Failed to get maximum GPU power draw, defaulting to 225W: Not Supported
2024/09/09 (21:23:45) | WARNING: NVML: Failed to get GPU power usage: Not Supported

